label,label_num,clean_message
spam,1,important customer service announcement call freephone now
ham,0,exhausted train morning much wine pie sleep well
ham,0,going buy mum present ar
ham,0,mind blastin tsunamis occur now rajnikant stopped swimming indian ocean
ham,0,if sending her home first ok lor ready
ham,0,speaking cash
ham,0,happy come noon
ham,0,meet lunch la
ham,0,take care get well soon
spam,1,xclusive clubsaisai morow soiree speciale zouk nichols paris free roses ladies info
ham,0,meant say cant wait see again getting bored bridgwater banter
ham,0,neva mind ok
ham,0,fine imma get drink somethin want come find
spam,1,days kick euro kept date latest news results daily removed send get txt stop
ham,0,valentine game send dis msg ur friends if answers same someone really loves ques colour suits best rply
ham,0,many dependents
ham,0,thanx today cer nice catch ave find time often oh well take care soon
ham,0,called said him choose future
ham,0,happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles st
ham,0,like shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
ham,0,family happiness
ham,0,come pick come immediately aft ur lesson
ham,0,let snow let snow kind weather brings ppl together friendships grow
ham,0,dear got lt gt dollars hi hi
ham,0,good words words leave dismay many times
ham,0,make sure alex knows his birthday over fifteen minutes far concerned
ham,0,sorry got things pub later
ham,0,nah straight if bring bud drinks something actually little useful straight cash
ham,0,haha good hear officially paid market th
ham,0,many licks take get center tootsie pop
ham,0,yup thk teacher said make face look longer darren ask cut short
spam,1,new textbuddy chat horny guys ur area free receive search postcode gaytextbuddy com txt one name
spam,1,todays vodafone numbers ending selected receive award if number matches call receive award
ham,0,please dont say like hi hi hi
ham,0,thank
ham,0,oh forwarded message thought send
ham,0,got seventeen pounds seven hundred ml hope ok
spam,1,dear voucher holder claim weeks offer pc go http www tlp co uk expressoffer ts cs apply stop texts txt stop
ham,0,him funny
ham,0,sweetheart hope having kind day one loads reasons smile biola
ham,0,login dat time dad fetching home now
ham,0,shower baby
ham,0,askd question hours answer
ham,0,well imma definitely need restock thanksgiving let know
ham,0,said kiss kiss sound effects gorgeous man isn kind person needs smile brighten his day
ham,0,probably gonna swing wee bit
ham,0,ya nice ready thursday
ham,0,allo braved buses taken trains triumphed mean ham jolly good rest week
ham,0,watching cartoon listening music amp eve go temple amp church
ham,0,mind if ask happened dont say if uncomfortable
spam,1,private account statement shows un redeemed points call identifier code expires
ham,0,prob send email
spam,1,won cash prize claim call rstm sw ss ppm
ham,0,thats cool sometimes slow gentle sonetimes rough hard
ham,0,gonna say sorry normal am starting panic time sorry again seeing tuesday
ham,0,wait know if wesleys town bet hella drugs
ham,0,fine miss much
ham,0,got persons story
ham,0,tell drug dealer getting impatient
ham,0,sun cant come earth send luv rays cloud cant come river send luv rain cant come meet send care msg gud evng
ham,0,place man
ham,0,doesnt make sense take unless free if need know wikipedia com
spam,1,premium phone services call
ham,0,under sea lays rock rock envelope envelope paper paper words
ham,0,mum repent
ham,0,sorry going home first daddy come fetch later
ham,0,leave de start prepare next
ham,0,yes baby study positions kama sutra
ham,0,en chikku nange bakra msg kalstiya tea coffee
ham,0,carlos minute if still need buy
ham,0,pay lt decimal gt lakhs
ham,0,good evening ttyl
ham,0,receive msg
ham,0,ho ho big belly laugh see ya tomo
spam,1,sms ac sun posts hello seem cool wanted say hi hi stop send stop
spam,1,get ur st ringtone free now reply msg tone gr top tones phone every week per wk opt send stop
ham,0,ditto won worry saying anything anymore like said last night whatever want same peace
ham,0,got lt gt way pick
ham,0,dont knw pa drink milk
ham,0,maybe say hi find if got his card great escape wetherspoons
ham,0,piggy awake bet still sleeping going lunch now
ham,0,cause freaky lol
ham,0,missed call cause yelling scrappy miss wait come home lonely today
ham,0,hex place talk explain
ham,0,log wat sdryb
ham,0,xy going lunch
spam,1,hi sue am years old work lapdancer love sex text live bedroom now text sue textoperator da ppmsg
ham,0,wanted ask wait finish lect cos lect finishes hour anyway
ham,0,finished work
ham,0,every king crying baby every great building map imprtant today wil reach tomorw gud ni
ham,0,dear cherthala case coming cochin pls call bfore start also reach accordingly tell day coming tmorow am engaged ans holiday
ham,0,thanks love am doing torch bold
spam,1,forwarded please call immediately urgent message waiting
ham,0,farm open
ham,0,sorry trouble again buy dad again big small sat sun thanx
ham,0,sister law hope having great month saying hey abiola
ham,0,purchase stuff today mail po box number
ham,0,ah poop looks like ill prob send laptop get fixed cuz gpu problem
ham,0,good good job like entrepreneurs
ham,0,aight close still around alex place
ham,0,meet corporation st outside gap see mind working
ham,0,mum ask buy food home
ham,0,also dont msg reply his msg
ham,0,much willing pay
ham,0,sorry call later
ham,0,important prevent dehydration giving her enough fluids
ham,0,thats bit weird even supposed happening good idea sure pub
ham,0,true dear sat pray evening felt sms time
ham,0,don think get away trek long family town sorry
ham,0,wanna gym harri
ham,0,quite late lar ard anyway wun drivin
spam,1,review keep fantastic nokia gage game deck club nokia go www cnupdates com newsletter unsubscribe alerts reply word
spam,1,mths half price orange line rental latest camera phones free phone mths call mobilesdirect free update now stoptxt cs
ham,0,height confidence aeronautics professors wer calld amp wer askd sit aeroplane aftr sat wer told dat plane ws made students dey hurried plane bt only didnt move said if made students wont even start datz confidence
ham,0,seems like weird timing night want come smoke same day shitstorm attributed always coming over making everyone smoke
spam,1,am pm cost
ham,0,save yourself stress if person dorm account send account details money sent
ham,0,also knows lunch menu only da know
ham,0,stuff sell tell
spam,1,urgent nd attempt contact won call csbcm wc xx callcost ppm mobilesvary max
ham,0,book lesson msg call work sth going get specs membership px
spam,1,won guaranteed cash prize claim yr prize call customer service representative am pm
ham,0,macha dont feel upset assume mindset believe one evening wonderful plans us let life begin again call anytime
ham,0,oh send address
ham,0,fine anytime best
ham,0,wondar full flim
ham,0,ya even cookies jelly
ham,0,world running am still maybe feeling same admit am mad correction let call life keep running world also running lets run
ham,0,got looks scrumptious daddy wants eat night long
ham,0,cos lar ba dao ok pm lor never ask go ah said ask fri said ask today
ham,0,alright omw gotta change order half th
ham,0,exactly anyways far jide her study visiting
ham,0,dunno ask
spam,1,email alertfrom jeri stewartsize kbsubject low cost prescripiton drvgsto listen email call
ham,0,didn spring coming early yay
ham,0,lol won feel bad use her money take steak dinner
ham,0,even dont get trouble convincing tel him twice tel neglect his msgs dont read dont reply
ham,0,leaving qatar tonite search opportunity went fast pls add ur prayers dear rakhesh
ham,0,one talking
ham,0,thanks looking really appreciate
spam,1,hi customer loyalty offer new nokia mobile only txtauction txt word start get yours now ctxt tc mtmsg
ham,0,wish now
ham,0,haha mayb rite know well da feeling liked someone gd lor faster go find one gals group attached liao
ham,0,yes glad made
ham,0,well little time thing good times ahead
ham,0,got room soon hadn put clocks back til shouted everyone get realised wahay another hour bed
ham,0,ok free gym
ham,0,men like shorter ladies gaze his eyes
ham,0,dunno jus say go lido same time
ham,0,promise take good care princess run now please send pics get chance ttyl
spam,1,subscribed best mobile content service uk per days send stop helpline
ham,0,reason spoken year anyways great week best exam
ham,0,monday next week give full gist
spam,1,realize years thousands old ladies running around tattoos
spam,1,important customer service announcement premier
ham,0,dont gimme lip caveboy
ham,0,get library
ham,0,realy sorry don recognise number am now confused please
ham,0,didnt holla
ham,0,cant think anyone spare room top head
ham,0,faith makes things possible hope makes things work love makes things beautiful three christmas merry christmas
ham,0,made appointment
ham,0,call carlos phone vibrate acting hear texts
spam,1,romantic paris nights flights book now next year call ts cs apply
ham,0,grandmas oh dear still ill felt shit morning think am hungover another night leave sat
spam,1,urgent ur guaranteed award still unclaimed call now closingdate claimcode pmmorefrommobile bremoved mobypobox ls yf
ham,0,nothing jus tot ask cos ba gua went mt faber yest yest jus went already mah today going jus call lor
ham,0,wishing family merry mas happy new year advance
spam,1,ur awarded city break win summer shopping spree every wk txt store skilgme tscs winawk age perwksub
ham,0,nt goin got somethin unless meetin dinner lor haha wonder go tis time
ham,0,sorry call later
ham,0,cant pick phone right now pls send message
ham,0,lol know dramatic schools already closed tomorrow apparently drive inch snow supposed get
ham,0,getting anywhere damn job hunting over
